MLS#,Province,Region,City,Subdivision,Street,Address,Property Type,Date Listed,Price,Beds,Baths,Total_Sqft,Bedroom_Sqm,Dining_Sqm,Living_Sqm,Kitchen_Sqm,Cooling,Heating,Parking,Basement,Amenities,Features,Exterior Features,Street_City,LatLong,Latitude,Longitude
A1161965,AB,Calgary,Calgary,Albert Park/Radisson Heights,1317 27 Street Se,"2315-1317 27 Street Se, Calgary, AB",Condo,2022-02-04,229000,2 bed,2 bath,877.0,0.0,0.0,0.0,0.0,,Baseboard,,,,,,"1317 27 Street Se , Calgary","(50.9759439, -113.9958699)",50.9759439,-113.9958699
A1173272,AB,Calgary,Calgary,Westgate,5340 17 Avenue Sw,"313-5340 17 Avenue Sw, Calgary, AB",Townhome,2022-02-04,244999,2 bed,2 bath,1088.0,0.0,0.0,0.0,0.0,,"Forced Air,Natural Gas",,,,,,"5340 17 Avenue Sw , Calgary","(51.0378057, -114.2228132)",51.0378057,-114.2228132
A1166733,AB,Calgary,Calgary,Kelvin Grove,6919 Elbow Drive Sw,"141-6919 Elbow Drive Sw, Calgary, AB",Townhome,2022-02-04,199000,2 bed,1 bath,1001.0,0.0,0.0,0.0,0.0,,Hot Water,,,,,Other,"6919 Elbow Drive Sw , Calgary","(50.995503, -114.0830846)",50.995503,-114.0830846
A1174367,AB,Calgary,Calgary,Marlborough,1307 42 Street Ne,"1307 42 Street Ne, Calgary, AB",Single Family,2022-02-04,405000,4 bed,3 bath,1045.0,0.0,0.0,0.0,0.0,,"Fireplace(s),Forced Air,Natural Gas",,"Finished,Full",,,"Fire Pit,Private Yard","1307 42 Street Ne , Calgary","(51.1323811, -113.9745996)",51.1323811,-113.9745996
A1174593,AB,Calgary,Calgary,Crescent Heights,320 7 Avenue Ne,"320 7 Avenue Ne, Calgary, AB",Single Family,2022-02-04,429900,3 bed,2 bath,887.0,0.0,0.0,0.0,0.0,,"Forced Air,Natural Gas",,"Separate/Exterior Entry,Finished,Full,Suite",,,Private Yard,"320 7 Avenue Ne , Calgary","(51.0584073, -114.0505908)",51.0584073,-114.0505908
A1160817,AB,Calgary,Calgary,Crescent Heights,414 Meredith Road Ne,"205-414 Meredith Road Ne, Calgary, AB",Condo,2022-02-04,415000,2 bed,2 bath,1096.0,0.0,0.0,0.0,0.0,,"Hot Water,Other",,,,,Courtyard,"414 Meredith Road Ne , Calgary","(51.052145949999996, -114.05359100686613)",51.052145949999996,-114.05359100686613
A1177041,AB,Calgary,Calgary,Killarney/Glengarry,2234 28 Street Sw,"2234 28 Street Sw, Calgary, AB",Single Family,2022-02-04,875000,4 bed,4 bath,2001.0,0.0,0.0,0.0,0.0,,"Forced Air,Natural Gas",,"Finished,Full",,,"Lighting,Rain Gutters","2234 28 Street Sw , Calgary","(51.0396281, -114.1279533)",51.0396281,-114.1279533
A1177106,AB,Calgary,Calgary,Roxboro,3041 1 Street Sw,"3041 1 Street Sw, Calgary, AB",Single Family,2022-02-04,2450000,6 bed,5 bath,3251.0,0.0,0.0,0.0,0.0,,"In Floor,Forced Air",,"Finished,Full",,,Private Entrance,"3041 1 Street Sw , Calgary","(51.0495017, -114.0652361)",51.0495017,-114.0652361
A1177260,AB,Calgary,Calgary,Crescent Heights,320 Meredith Road Ne,"706-320 Meredith Road Ne, Calgary, AB",Condo,2022-02-04,349900,2 bed,2 bath,1644.0,0.0,0.0,0.0,0.0,,Baseboard,,,,,Other,"320 Meredith Road Ne , Calgary","(51.052862649999994, -114.05578146094442)",51.052862649999994,-114.05578146094442
A1177535,AB,Calgary,Calgary,Crescent Heights,224 2 Avenue Ne,"224 2 Avenue Ne, Calgary, AB",Single Family,2022-02-04,519800,4 bed,2 bath,1019.0,0.0,0.0,0.0,0.0,,"Forced Air,Natural Gas",,"Full,Suite",,,Private Yard,"224 2 Avenue Ne , Calgary","(51.0546205, -114.0587586)",51.0546205,-114.0587586
A1177667,AB,Calgary,Calgary,South Calgary,1920 32 Avenue Sw,"1920 32 Avenue Sw, Calgary, AB",Single Family,2022-02-04,1078888,4 bed,4 bath,1897.0,0.0,0.0,0.0,0.0,,"Forced Air,Natural Gas",,"Finished,Full",,,Private Yard,"1920 32 Avenue Sw , Calgary","(51.0254909, -114.1307065)",51.0254909,-114.1307065
A1177871,AB,Calgary,Calgary,Spruce Cliff,8 Hemlock Crescent Sw,"203-8 Hemlock Crescent Sw, Calgary, AB",Condo,2022-02-04,305000,2 bed,2 bath,1055.0,0.0,0.0,0.0,0.0,,"In Floor,Fireplace(s),Hot Water,Natural Gas",,,,,"Courtyard,Lighting","8 Hemlock Crescent Sw , Calgary","(51.0474926, -114.1322835)",51.0474926,-114.1322835
A1178163,AB,Calgary,Calgary,Beltline,817 15 Avenue Sw,"1007-817 15 Avenue Sw, Calgary, AB",Condo,2022-02-04,479900,2 bed,2 bath,905.0,0.0,0.0,0.0,0.0,,Fan Coil,,,,,Other,"817 15 Avenue Sw , Calgary","(51.038796899999994, -114.08018952515576)",51.038796899999994,-114.08018952515576
A1178290,AB,Calgary,Calgary,Garrison Green,5605 Henwood Street Sw,"3112-5605 Henwood Street Sw, Calgary, AB",Condo,2022-02-04,269900,2 bed,2 bath,908.0,0.0,0.0,0.0,0.0,,"In Floor,Natural Gas",,,,,"Courtyard,Lighting","5605 Henwood Street Sw , Calgary","(51.0035191, -114.1285346)",51.0035191,-114.1285346
A1178388,AB,Calgary,Calgary,Altadore,1906 43 Avenue Sw,"1906 43 Avenue Sw, Calgary, AB",Single Family,2022-02-04,1325000,4 bed,4 bath,2056.0,0.0,0.0,0.0,0.0,,"Forced Air,Natural Gas",,"Finished,Full",,,Private Yard,"1906 43 Avenue Sw , Calgary","(51.0151219, -114.1063271)",51.0151219,-114.1063271
A1178478,AB,Calgary,Calgary,Signal Hill,2305 Sienna Park Green Sw,".-2305 Sienna Park Green Sw, Calgary, AB",Condo,2022-02-04,155000,1 bed,1 bath,739.0,0.0,0.0,0.0,0.0,,"Baseboard,Hot Water",,,,,Private Yard,"2305 Sienna Park Green Sw , Calgary","(51.0242819, -114.1860277)",51.0242819,-114.1860277
A1178444,AB,Calgary,Calgary,Elboya,420 Brunswick Avenue Sw,"420 Brunswick Avenue Sw, Calgary, AB",Single Family,2022-02-04,2650000,4 bed,4 bath,3179.0,0.0,0.0,0.0,0.0,,"Central,In Floor,Fireplace(s),Forced Air,Hot Water,Humidity Control,Natural Gas,Zoned",,"Finished,Walk-Out",,,Private Yard,"420 Brunswick Avenue Sw , Calgary","(51.0127605, -114.0758922)",51.0127605,-114.0758922
A1178626,AB,Calgary,Calgary,Penbrooke Meadows,1604 54 Street Se,"1604 54 Street Se, Calgary, AB",Single Family,2022-02-04,290000,3 bed,2 bath,1068.0,0.0,0.0,0.0,0.0,,"Forced Air,Natural Gas",,"Full,Unfinished",,,Private Yard,"1604 54 Street Se , Calgary","(50.9669686, -113.9553984)",50.9669686,-113.9553984
A1178806,AB,Calgary,Calgary,Spruce Cliff,77 Spruce Place Sw,"1103-77 Spruce Place Sw, Calgary, AB",Condo,2022-02-04,299000,2 bed,2 bath,845.0,0.0,0.0,0.0,0.0,,"Baseboard,Natural Gas",,,,,Other,"77 Spruce Place Sw , Calgary","(51.0430495, -114.1363455)",51.0430495,-114.1363455
A1176254,AB,Calgary,Calgary,Downtown Commercial Core,701 3 Avenue Sw,"1101-701 3 Avenue Sw, Calgary, AB",Condo,2022-02-04,2150000,2 bed,4 bath,3436.0,0.0,0.0,0.0,0.0,,Fan Coil,,,,,,"701 3 Avenue Sw , Calgary","(51.0503873, -114.0764716176491)",51.0503873,-114.0764716176491
A1176540,AB,Calgary,Calgary,Capitol Hill,2504 18 Street Nw,"2504 18 Street Nw, Calgary, AB",Single Family,2022-02-04,659000,5 bed,2 bath,1083.0,0.0,0.0,0.0,0.0,,Forced Air,,"Separate/Exterior Entry,Finished,Full,Suite",,,"Garden,Private Entrance,Private Yard,Storage","2504 18 Street Nw , Calgary","(51.0534806, -114.1024416)",51.0534806,-114.1024416
A1177848,AB,Calgary,Calgary,Taradale,25 Taracove Way Ne,"25 Taracove Way Ne, Calgary, AB",Single Family,2022-02-04,699900,6 bed,4 bath,2090.0,0.0,0.0,0.0,0.0,,"Forced Air,Natural Gas",,"Separate/Exterior Entry,Finished,Full,Suite",,,Private Yard,"25 Taracove Way Ne , Calgary","(51.1193791, -113.9340814)",51.1193791,-113.9340814
A1177964,AB,Calgary,Calgary,West Hillhurst,2316 Sumac Road Nw,"2316 Sumac Road Nw, Calgary, AB",Single Family,2022-02-04,1850000,4 bed,4 bath,2101.0,0.0,0.0,0.0,0.0,,"High Efficiency,In Floor,Forced Air",,"Finished,Full",,,Private Yard,"2316 Sumac Road Nw , Calgary","(51.0600593, -114.114585)",51.0600593,-114.114585
A1178212,AB,Calgary,Calgary,Montgomery,2230 47 Street Nw,"2230 47 Street Nw, Calgary, AB",Single Family,2022-02-04,889000,4 bed,4 bath,1773.0,0.0,0.0,0.0,0.0,,"Forced Air,Natural Gas",,"Separate/Exterior Entry,Finished,Walk-Out",,,"Private Entrance,Private Yard","2230 47 Street Nw , Calgary","(51.0750011, -114.1599731)",51.0750011,-114.1599731
A1178346,AB,Calgary,Calgary,Spruce Cliff,3508 7 Avenue Sw,"3508 7 Avenue Sw, Calgary, AB",Single Family,2022-02-04,925000,5 bed,3 bath,1164.0,0.0,0.0,0.0,0.0,,"Forced Air,Natural Gas",,"Finished,Suite,Walk-Out",,,Private Yard,"3508 7 Avenue Sw , Calgary","(51.0468717, -114.0761303)",51.0468717,-114.0761303
A1178367,AB,Calgary,Calgary,Eau Claire,738 3 Avenue Sw,"1401-738 3 Avenue Sw, Calgary, AB",Condo,2022-02-04,169900,1 bed,1 bath,505.0,0.0,0.0,0.0,0.0,,Baseboard,,,,,Other,"738 3 Avenue Sw , Calgary","(51.0510007, -114.07762985530579)",51.0510007,-114.07762985530579
A1178306,AB,Calgary,Calgary,Highland Park,3317 Centre A Street Ne,"3317 Centre A Street Ne, Calgary, AB",Single Family,2022-02-04,699900,4 bed,4 bath,1826.0,0.0,0.0,0.0,0.0,,"Forced Air,Natural Gas",,"Finished,Full",,,"Other,Private Yard","3317 Centre A Street Ne , Calgary","(51.0914057, -114.0610409)",51.0914057,-114.0610409
A1178479,AB,Calgary,Calgary,Downtown East Village,333 Riverfront Avenue Se,"353-333 Riverfront Avenue Se, Calgary, AB",Condo,2022-02-04,349900,2 bed,2 bath,1021.0,0.0,0.0,0.0,0.0,,"In Floor,Natural Gas",,,,,,"333 Riverfront Avenue Se , Calgary","(51.05005035000001, -114.05613583292735)",51.05005035000001,-114.05613583292735
A1178682,AB,Calgary,Calgary,Mission,2105 2 Street Sw,"301-2105 2 Street Sw, Calgary, AB",Condo,2022-02-04,195000,1 bed,1 bath,570.0,0.0,0.0,0.0,0.0,,"Baseboard,Hot Water,Natural Gas",,,,,Garden,"2105 2 Street Sw , Calgary","(51.0339985, -114.06914546421801)",51.0339985,-114.06914546421801
A1178567,AB,Calgary,Calgary,Spruce Cliff,24 Hemlock Crescent Sw,"3208-24 Hemlock Crescent Sw, Calgary, AB",Condo,2022-02-04,279000,1 bed,1 bath,780.0,0.0,0.0,0.0,0.0,,"Baseboard,Natural Gas",,,,,Other,"24 Hemlock Crescent Sw , Calgary","(51.0474926, -114.1322835)",51.0474926,-114.1322835
A1178638,AB,Calgary,Calgary,Capitol Hill,1418 19 Avenue Nw,"2-1418 19 Avenue Nw, Calgary, AB",Townhome,2022-02-04,525000,3 bed,4 bath,1195.0,0.0,0.0,0.0,0.0,,Forced Air,,,,,Other,"1418 19 Avenue Nw , Calgary","(51.072011, -114.1578361)",51.072011,-114.1578361
A1178655,AB,Calgary,Calgary,Lakeview,3111 Leduc Crescent Sw,"3111 Leduc Crescent Sw, Calgary, AB",Single Family,2022-02-04,649900,4 bed,2 bath,1076.0,0.0,0.0,0.0,0.0,,Forced Air,,"Finished,Full",,,Other,"3111 Leduc Crescent Sw , Calgary","(51.000396, -114.1280033)",51.000396,-114.1280033
A1172628,AB,Calgary,Calgary,Altadore,4121 16a Street Sw,"4121 16a Street Sw, Calgary, AB",Single Family,2022-02-04,799900,4 bed,4 bath,1800.0,0.0,0.0,0.0,0.0,,Forced Air,,"Finished,Full",,,Other,"4121 16a Street Sw , Calgary","(51.0346582, -114.1004256)",51.0346582,-114.1004256
A1172628,AB,Calgary,Calgary,Altadore,4121 16a Street Sw,"4121 16a Street Sw, Calgary, AB",Single Family,2022-02-04,799900,4 bed,4 bath,1800.0,0.0,0.0,0.0,0.0,,Forced Air,,"Finished,Full",,,Other,"4121 16a Street Sw , Calgary","(51.0346582, -114.1004256)",51.0346582,-114.1004256
A1172628,AB,Calgary,Calgary,Altadore,4121 16a Street Sw,"4121 16a Street Sw, Calgary, AB",Single Family,2022-02-04,799900,4 bed,4 bath,1800.0,0.0,0.0,0.0,0.0,,Forced Air,,"Finished,Full",,,Other,"4121 16a Street Sw , Calgary","(51.0346582, -114.1004256)",51.0346582,-114.1004256
A1172628,AB,Calgary,Calgary,Altadore,4121 16a Street Sw,"4121 16a Street Sw, Calgary, AB",Single Family,2022-02-04,799900,4 bed,4 bath,1800.0,0.0,0.0,0.0,0.0,,Forced Air,,"Finished,Full",,,Other,"4121 16a Street Sw , Calgary","(51.0346582, -114.1004256)",51.0346582,-114.1004256
A1177869,AB,Calgary,Calgary,Varsity,3500 Varsity Drive Nw,"403-3500 Varsity Drive Nw, Calgary, AB",Townhome,2022-02-04,254900,2 bed,1 bath,1002.0,0.0,0.0,0.0,0.0,,"Forced Air,Natural Gas",,,,,"Other,Private Entrance","3500 Varsity Drive Nw , Calgary","(51.0936684, -114.1599991)",51.0936684,-114.1599991
A1178239,AB,Calgary,Calgary,Richmond,2627 Richmond Road Sw,"2627 Richmond Road Sw, Calgary, AB",Single Family,2022-02-04,699000,6 bed,2 bath,1190.0,0.0,0.0,0.0,0.0,,"Fireplace(s),Forced Air,Natural Gas",,"Finished,Full",,,"Fire Pit,Private Yard,Storage","2627 Richmond Road Sw , Calgary","(51.0320105, -114.1120304)",51.0320105,-114.1120304
A1177988,AB,Calgary,Calgary,Winston Heights/Mountview,3502 5 Street Ne,"3502 5 Street Ne, Calgary, AB",Single Family,2022-02-04,649900,4 bed,4 bath,1712.0,0.0,0.0,0.0,0.0,,"Forced Air,Natural Gas",,"Finished,Full",,,Other,"3502 5 Street Ne , Calgary","(51.0697178, -114.0504006)",51.0697178,-114.0504006
A1178497,AB,Calgary,Calgary,Pineridge,87 Pinecliff Close Ne,"87 Pinecliff Close Ne, Calgary, AB",Single Family,2022-02-04,320000,3 bed,2 bath,1013.0,0.0,0.0,0.0,0.0,,Forced Air,,"Finished,Full",,,"Playground,Private Yard","87 Pinecliff Close Ne , Calgary","(51.0771566, -113.9368092)",51.0771566,-113.9368092
A1177554,AB,Calgary,Calgary,Montgomery,4707 19 Avenue Nw,"4707 19 Avenue Nw, Calgary, AB",Single Family,2022-02-04,829900,4 bed,4 bath,1816.0,0.0,0.0,0.0,0.0,,"Forced Air,Natural Gas",,"Separate/Exterior Entry,Finished,Walk-Out",,,"Private Entrance,Private Yard","4707 19 Avenue Nw , Calgary","(51.072011, -114.1578361)",51.072011,-114.1578361
A1173140,AB,Calgary,Calgary,Martindale,6515 Martingrove Drive Ne,"6515 Martingrove Drive Ne, Calgary, AB",Single Family,2022-02-04,449900,3 bed,2 bath,1141.0,0.0,0.0,0.0,0.0,,"Forced Air,Natural Gas",,"Finished,Full,Suite",,,Private Yard,"6515 Martingrove Drive Ne , Calgary","(51.1120069, -113.952274)",51.1120069,-113.952274
A1175311,AB,Calgary,Calgary,Spruce Cliff,24 Hemlock Crescent Sw,"3307-24 Hemlock Crescent Sw, Calgary, AB",Condo,2022-02-04,249900,1 bed,1 bath,681.0,0.0,0.0,0.0,0.0,,"Baseboard,Hot Water",,,,,Courtyard,"24 Hemlock Crescent Sw , Calgary","(51.0474926, -114.1322835)",51.0474926,-114.1322835
A1177108,AB,Calgary,Calgary,Martindale,301 Martin Crossing Place Ne,"301 Martin Crossing Place Ne, Calgary, AB",Single Family,2022-02-04,678888,4 bed,4 bath,2237.0,0.0,0.0,0.0,0.0,,Forced Air,,"Finished,Full,Suite",,,Other,"301 Martin Crossing Place Ne , Calgary","(51.1192733, -113.9526798)",51.1192733,-113.9526798
A1177047,AB,Calgary,Calgary,Upper Mount Royal,2207 Amherst Street Sw,"2207 Amherst Street Sw, Calgary, AB",Single Family,2022-02-04,2850000,4 bed,4 bath,2856.0,0.0,0.0,0.0,0.0,,"In Floor,Forced Air,Hot Water",,"Finished,Full",,,"Courtyard,Fire Pit,Garden,Lighting,Private Yard,Storage","2207 Amherst Street Sw , Calgary","(51.0326217, -114.08233261575343)",51.0326217,-114.08233261575343
A1177442,AB,Calgary,Calgary,Crescent Heights,316 1 Avenue Ne,"406-316 1 Avenue Ne, Calgary, AB",Condo,2022-02-04,149900,1 bed,1 bath,436.0,0.0,0.0,0.0,0.0,,"Baseboard,Hot Water,Natural Gas",,,,,,"316 1 Avenue Ne , Calgary","(51.0537035, -114.05708715371395)",51.0537035,-114.05708715371395
A1177729,AB,Calgary,Calgary,Monterey Park,7 Del Ray Court Ne,"7 Del Ray Court Ne, Calgary, AB",Single Family,2022-02-04,599900,4 bed,4 bath,1918.0,0.0,0.0,0.0,0.0,,Forced Air,,"Finished,Full",,,Private Yard,"7 Del Ray Court Ne , Calgary","(51.0701604, -113.9256013)",51.0701604,-113.9256013
A1177814,AB,Calgary,Calgary,Crescent Heights,1606 4 Street Nw,"101-1606 4 Street Nw, Calgary, AB",Condo,2022-02-04,349900,2 bed,2 bath,890.0,0.0,0.0,0.0,0.0,,"Baseboard,Hot Water",,,,,Other,"1606 4 Street Nw , Calgary","(51.1105735, -114.0713612)",51.1105735,-114.0713612
A1178047,AB,Calgary,Calgary,Bowness,8604 48 Avenue Nw,"714-8604 48 Avenue Nw, Calgary, AB",Condo,2022-02-04,215000,2 bed,1 bath,863.0,0.0,0.0,0.0,0.0,,"Baseboard,Boiler,Natural Gas",,,,,"Barbecue,Garden,Uncovered Courtyard","8604 48 Avenue Nw , Calgary","(51.0958634, -114.2134442)",51.0958634,-114.2134442
A1178175,AB,Calgary,Calgary,Beltline,923 15 Avenue Sw,"103-923 15 Avenue Sw, Calgary, AB",Condo,2022-02-04,379900,2 bed,3 bath,1332.0,0.0,0.0,0.0,0.0,,"In Floor,Fireplace(s),Natural Gas",,,,,"Private Entrance,Storage","923 15 Avenue Sw , Calgary","(51.03887255, -114.08288175141392)",51.03887255,-114.08288175141392
A1178413,AB,Calgary,Calgary,Penbrooke Meadows,5404 10 Avenue Se,"117-5404 10 Avenue Se, Calgary, AB",Townhome,2022-02-04,157900,3 bed,1 bath,1018.0,0.0,0.0,0.0,0.0,,"Forced Air,Natural Gas",,,,,"Courtyard,Private Entrance,Private Yard","5404 10 Avenue Se , Calgary","(51.0431132, -114.055959)",51.0431132,-114.055959
A1178375,AB,Calgary,Calgary,Patterson,56 Patterson Rise Sw,"56 Patterson Rise Sw, Calgary, AB",Single Family,2022-02-04,799900,4 bed,3 bath,3954.0,0.0,0.0,0.0,0.0,,"Forced Air,Natural Gas,Wood",,"Finished,Partial,Partially Finished",,,Private Yard,"56 Patterson Rise Sw , Calgary","(51.0627008, -114.1809325)",51.0627008,-114.1809325
A1178426,AB,Calgary,Calgary,Spruce Cliff,8 Hemlock Crescent Sw,"402-8 Hemlock Crescent Sw, Calgary, AB",Condo,2022-02-04,285000,1 bed,1 bath,900.0,0.0,0.0,0.0,0.0,,"In Floor,Natural Gas",,,,,Private Entrance,"8 Hemlock Crescent Sw , Calgary","(51.0474926, -114.1322835)",51.0474926,-114.1322835
A1178483,AB,Calgary,Calgary,Hillhurst,1321 Kensington Close Nw,"413-1321 Kensington Close Nw, Calgary, AB",Condo,2022-02-04,399900,2 bed,2 bath,972.0,0.0,0.0,0.0,0.0,,In Floor,,,,,,"1321 Kensington Close Nw , Calgary","(51.05125505, -114.09273705363316)",51.05125505,-114.09273705363316
A1176899,AB,Calgary,Calgary,Lincoln Park,35 Richard Court Sw,"251-35 Richard Court Sw, Calgary, AB",Condo,2022-02-04,184900,1 bed,1 bath,539.0,0.0,0.0,0.0,0.0,,Baseboard,,,,,,"35 Richard Court Sw , Calgary","(nan, nan)",,
A1177950,AB,Calgary,Calgary,West Hillhurst,1940 Bowness Road Nw,"1940 Bowness Road Nw, Calgary, AB",Single Family,2022-02-04,709900,3 bed,4 bath,1337.0,0.0,0.0,0.0,0.0,,"Forced Air,Natural Gas",,"Finished,Full",,,"Courtyard,Other","1940 Bowness Road Nw , Calgary","(51.0511519, -114.1188338)",51.0511519,-114.1188338
A1178131,AB,Calgary,Calgary,Patterson,116 Prominence Heights Sw,"116 Prominence Heights Sw, Calgary, AB",Townhome,2022-02-04,499900,3 bed,3 bath,1771.0,0.0,0.0,0.0,0.0,,"Fireplace(s),Forced Air,Natural Gas",,,,,,"116 Prominence Heights Sw , Calgary","(51.0577096, -114.17297334799039)",51.0577096,-114.17297334799039
A1178441,AB,Calgary,Calgary,Bankview,2135 16a Street Sw,"2135 16a Street Sw, Calgary, AB",Single Family,2022-02-04,949900,6 bed,4 bath,2558.0,0.0,0.0,0.0,0.0,,"Forced Air,Natural Gas",,"Separate/Exterior Entry,Full,Suite",,,Private Entrance,"2135 16a Street Sw , Calgary","(51.035323149999996, -114.10057972531055)",51.035323149999996,-114.10057972531055
A1178463,AB,Calgary,Calgary,Richmond,2111 30 Avenue Sw,"2111 30 Avenue Sw, Calgary, AB",Single Family,2022-02-04,1279900,4 bed,4 bath,2034.0,0.0,0.0,0.0,0.0,,"Forced Air,Natural Gas",,"Finished,Walk-Out",,,Private Yard,"2111 30 Avenue Sw , Calgary","(51.026296, -114.0714393)",51.026296,-114.0714393
A1178499,AB,Calgary,Calgary,Beltline,525 13 Avenue,"404-525 13 Avenue, Calgary, AB",Condo,2022-02-04,188800,2 bed,1 bath,867.0,0.0,0.0,0.0,0.0,,Baseboard,,,,,,"525 13 Avenue , Calgary","(nan, nan)",,
A1178552,AB,Calgary,Calgary,Inglewood,63 Inglewood Park Se,"414-63 Inglewood Park Se, Calgary, AB",Condo,2022-02-04,359900,2 bed,2 bath,913.0,0.0,0.0,0.0,0.0,,"Fan Coil,Natural Gas",,,,,Playground,"63 Inglewood Park Se , Calgary","(51.02922220000001, -114.04854054218006)",51.02922220000001,-114.04854054218006
A1178596,AB,Calgary,Calgary,Spruce Cliff,2 Hemlock Crescent Sw,"109-2 Hemlock Crescent Sw, Calgary, AB",Condo,2022-02-04,259900,1 bed,1 bath,790.0,0.0,0.0,0.0,0.0,,"In Floor,Electric",,,,,Private Entrance,"2 Hemlock Crescent Sw , Calgary","(51.0474926, -114.1322835)",51.0474926,-114.1322835
A1178589,AB,Calgary,Calgary,Thorncliffe,16 Blackthorn Bay Ne,"1-16 Blackthorn Bay Ne, Calgary, AB",Townhome,2022-02-04,249900,4 bed,3 bath,1083.0,0.0,0.0,0.0,0.0,,"Forced Air,Natural Gas",,,,,,"16 Blackthorn Bay Ne , Calgary","(51.1096455, -114.0550251)",51.1096455,-114.0550251
A1179930,AB,Calgary,Calgary,Renfrew,1022 8 Avenue Ne,"1022 8 Avenue Ne, Calgary, AB",Single Family,2022-02-04,519000,2 bed,1 bath,759.0,0.0,0.0,0.0,0.0,,"Forced Air,Natural Gas",,"Finished,Full",,,,"1022 8 Avenue Ne , Calgary","(51.0596156, -114.0387724)",51.0596156,-114.0387724
A1174436,AB,Calgary,Calgary,Tuxedo Park,112 18 Avenue Ne,"112 18 Avenue Ne, Calgary, AB",Single Family,2022-02-04,649900,3 bed,1 bath,731.0,0.0,0.0,0.0,0.0,,,,"Finished,Full",,,Private Yard,"112 18 Avenue Ne , Calgary","(51.0689159, -114.0168992)",51.0689159,-114.0168992
A1176319,AB,Calgary,Calgary,Richmond,2026 25 Street Sw,"2026 25 Street Sw, Calgary, AB",Single Family,2022-02-04,899900,4 bed,4 bath,1890.0,0.0,0.0,0.0,0.0,,"Forced Air,Natural Gas",,"Finished,Full",,,Private Yard,"2026 25 Street Sw , Calgary","(51.0316116, -114.1208179)",51.0316116,-114.1208179
A1176957,AB,Calgary,Calgary,Sunalta,1108 15 Street Sw,"102-1108 15 Street Sw, Calgary, AB",Condo,2022-02-04,249000,2 bed,1 bath,802.0,0.0,0.0,0.0,0.0,,"In Floor,Natural Gas",,,,,,"1108 15 Street Sw , Calgary","(51.043032600000004, -114.09639838754396)",51.043032600000004,-114.09639838754396
A1178366,AB,Calgary,Calgary,Silver Springs,8533 Silver Springs Road Nw,"7-8533 Silver Springs Road Nw, Calgary, AB",Townhome,2022-02-04,339900,2 bed,3 bath,1385.0,0.0,0.0,0.0,0.0,,"Fireplace(s),Forced Air,Wood",,,,,,"8533 Silver Springs Road Nw , Calgary","(51.1101963, -114.199691)",51.1101963,-114.199691
A1178404,AB,Calgary,Calgary,Forest Heights,4307 6a Avenue Se,"4307 6a Avenue Se, Calgary, AB",Townhome,2022-02-04,244000,3 bed,1 bath,995.0,0.0,0.0,0.0,0.0,,Forced Air,,,,,Other,"4307 6a Avenue Se , Calgary","(51.0469981, -113.9723736)",51.0469981,-113.9723736
A1178157,AB,Calgary,Calgary,Martindale,19 Martinwood Mews Ne,"19 Martinwood Mews Ne, Calgary, AB",Single Family,2022-02-04,459900,3 bed,2 bath,1015.0,0.0,0.0,0.0,0.0,,"Forced Air,Natural Gas",,"Separate/Exterior Entry,Suite,Walk-Out",,,Private Yard,"19 Martinwood Mews Ne , Calgary","(51.1157088, -113.9477199)",51.1157088,-113.9477199
A1178543,AB,Calgary,Calgary,Vista Heights,2211 19 Street Ne,"372-2211 19 Street Ne, Calgary, AB",Townhome,2022-02-04,189900,3 bed,1 bath,1027.0,0.0,0.0,0.0,0.0,,Forced Air,,,,,Courtyard,"2211 19 Street Ne , Calgary","(51.0813611, -114.0117026)",51.0813611,-114.0117026
A1178178,AB,Calgary,Calgary,Beltline,303 13 Avenue Sw,"505-303 13 Avenue Sw, Calgary, AB",Condo,2022-02-04,344000,2 bed,2 bath,755.0,0.0,0.0,0.0,0.0,,"Fan Coil,Natural Gas",,,,,,"303 13 Avenue Sw , Calgary","(51.0402677, -114.06883717945516)",51.0402677,-114.06883717945516
A1178678,AB,Calgary,Calgary,Ogden,2302 Olympia Drive Se,"2302 Olympia Drive Se, Calgary, AB",Single Family,2022-02-04,349900,3 bed,1 bath,1081.0,0.0,0.0,0.0,0.0,,Forced Air,,"Full,Unfinished",,,Private Yard,"2302 Olympia Drive Se , Calgary","(50.9799811, -114.0058728)",50.9799811,-114.0058728
A1177788,AB,Calgary,Calgary,Richmond,2538 20 Street Sw,"2538 20 Street Sw, Calgary, AB",Single Family,2022-02-04,1079900,4 bed,4 bath,1973.0,0.0,0.0,0.0,0.0,,"Forced Air,Natural Gas",,"Finished,Full",,,Private Yard,"2538 20 Street Sw , Calgary","(51.0235857, -114.1094764)",51.0235857,-114.1094764
